,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,227140,133164,22780,67293,47909,42424,67144,29271,184853,163381,1042658,194596,0,27825,194261,0,0,0,0,0,414730,221834,68455
1,295026,172963,29588,87405,59092,52325,82815,42186,266409,235463,1502671,280450,0,38901,271586,0,0,0,0,0,643278,310575,95839
2,320308,187785,32124,94895,64408,57033,90266,50708,320230,283033,1806250,337109,0,46369,323728,0,0,0,0,0,755584,373714,115323
3,271934,159425,27272,80564,58112,51458,81442,39091,246867,218191,1392447,259879,0,36114,252129,0,0,0,0,0,579994,248777,76769
4,231991,136008,23266,68730,48440,42893,67887,29212,184482,163053,1040567,194206,0,27979,195336,0,0,0,0,0,405247,210297,64894
5,224581,131664,22523,66535,54282,48066,76075,28809,181936,160803,1026205,191525,0,32007,223459,0,0,0,0,0,412851,240875,74330
6,218752,128246,21938,64808,54486,48247,76360,30030,189646,167617,1069693,199642,0,29479,205807,0,0,0,0,0,390508,253622,78264
7,220397,129211,22103,65295,48849,43256,68461,27377,172890,152807,975181,182002,0,30371,212033,0,0,0,0,0,382943,230199,71036
8,202276,118587,20286,59927,45307,40119,63497,25642,161935,143125,913389,170470,0,28302,197589,0,0,0,0,0,359490,201471,62171
9,169703,99491,17019,50277,38136,33769,53446,18610,117525,103873,662897,123719,0,18425,128640,0,0,0,0,0,225805,137820,42529
10,209692,122935,21030,62124,46132,40850,64653,26470,167165,147747,942891,175976,0,26918,187927,0,0,0,0,0,397965,205980,63562
11,163683,95961,16416,48493,37951,33605,53187,19418,122628,108383,691679,129091,0,21779,152054,0,0,0,0,0,248063,117682,36315
12,160449,94065,16091,47535,36573,32385,51256,16707,105510,93254,595127,111071,0,17666,123336,0,0,0,0,0,206130,106300,32802
13,153126,89772,15357,45365,33013,29233,46266,14950,94411,83445,532525,99387,0,15339,107093,0,0,0,0,0,170406,97923,30217
14,191537,112291,19209,56745,39953,35378,55993,19546,123435,109097,696231,129941,0,21491,150044,0,0,0,0,0,263553,166064,51245
15,236649,138739,23733,70110,45605,40383,63915,27464,173443,153296,978303,182585,0,28945,202079,0,0,0,0,0,443244,192743,59478
16,218146,127891,21878,64628,45877,40624,64296,27220,171901,151933,969602,180961,0,27741,193675,0,0,0,0,0,381757,218088,67299
17,279806,164040,28062,82896,59785,52939,83787,40780,257533,227619,1452611,271107,0,38110,266069,0,0,0,0,0,565519,314557,97068
18,237449,139208,23814,70347,52374,46377,73401,31242,197302,174384,1112876,207701,0,30711,214409,0,0,0,0,0,429483,231818,71536
19,175683,102997,17619,52048,40224,35618,56373,18965,119770,105857,675559,126082,0,20493,143072,0,0,0,0,0,221315,156245,48215
20,262647,153981,26341,77813,53846,47680,75464,37658,237817,210193,1341401,250352,0,34248,239103,0,0,0,0,0,534985,288209,88937
21,312127,182989,31303,92472,58729,52004,82307,43728,276147,244070,1557600,290702,0,37565,262263,0,0,0,0,0,647701,331525,102304
22,366944,215126,36801,108712,70996,62867,99500,58942,372229,328992,2099550,391849,0,49341,344478,0,0,0,0,0,855424,425017,131154
23,379971,222763,38107,112571,73715,65275,103310,62904,397250,351107,2240679,418188,0,53348,372452,0,0,0,0,0,902228,430688,132904
