,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,132492,77675,13287,39252,29316,25960,41086,11189,70665,62457,398587,74390,0,14024,97909,0,0,0,0,0,108969,84464,26064
1,154107,90347,15455,45656,33159,29362,46472,15713,99229,87703,559703,104460,0,17536,122429,0,0,0,0,0,183171,113330,34972
2,147610,86538,14804,43731,33795,29926,47363,14281,90186,79710,508694,94940,0,16582,115772,0,0,0,0,0,167801,108004,33328
3,149314,87537,14974,44236,32783,29029,45945,13969,88216,77969,497579,92865,0,15243,106419,0,0,0,0,0,162096,89793,27709
4,139271,81649,13967,41260,31311,27726,43882,12742,80468,71121,453877,84709,0,15884,110897,0,0,0,0,0,135025,88690,27368
5,148341,86967,14877,43948,31988,28325,44830,14948,94401,83436,532469,99377,0,16046,112027,0,0,0,0,0,173358,100586,31039
6,176010,103188,17652,52145,37977,33629,53224,20502,129472,114433,730284,136296,0,20643,144124,0,0,0,0,0,251993,140408,43328
7,154284,90451,15473,45709,34425,30483,48245,16494,104165,92066,587543,109655,0,18453,128831,0,0,0,0,0,196885,117269,36187
8,142442,83509,14285,42200,31274,27693,43829,13374,84462,74651,476410,88914,0,16093,112352,0,0,0,0,0,141276,100717,31079
9,165768,97184,16625,49111,33214,29411,46549,17280,109128,96452,615533,114880,0,17550,122527,0,0,0,0,0,208378,117841,36364
10,181566,106446,18209,53791,37234,32971,52183,21214,133968,118407,755645,141029,0,21748,151836,0,0,0,0,0,259857,153646,47413
11,183452,107551,18398,54350,39150,34667,54867,22566,142507,125954,803810,150019,0,23279,162526,0,0,0,0,0,284700,162068,50012
12,179227,105075,17975,53098,38691,34261,54225,21732,137244,121302,774122,144478,0,22405,156421,0,0,0,0,0,277454,163979,50601
13,180601,105880,18112,53505,37974,33625,53219,20448,129134,114134,728379,135940,0,21587,150712,0,0,0,0,0,263128,163242,50374
14,174275,102171,17478,51631,36344,32182,50935,19377,122373,108159,690246,128823,0,19807,138288,0,0,0,0,0,250186,137213,42342
15,168665,98882,16915,49969,35275,31236,49437,17968,113473,100292,640043,119454,0,18560,129576,0,0,0,0,0,231376,114672,35386
16,172137,100917,17263,50998,37372,33093,52376,19683,124301,109863,701120,130853,0,20740,144801,0,0,0,0,0,236557,154582,47701
17,165048,96761,16552,48897,35685,31599,50012,17982,113564,100373,640556,119550,0,19477,135981,0,0,0,0,0,219746,133681,41252
18,162449,95238,16292,48128,35723,31632,50065,17657,111506,98554,628947,117383,0,19065,133102,0,0,0,0,0,212949,154137,47564
19,174458,102278,17496,51685,39855,35292,55856,18523,116977,103390,659809,123143,0,22706,158524,0,0,0,0,0,226723,173346,53492
20,233047,136627,23372,69043,40310,35694,56494,30040,189710,167674,1070057,199710,0,26953,188174,0,0,0,0,0,399065,190355,58741
21,211654,124085,21227,62705,40235,35628,56389,27309,172459,152427,972753,181549,0,24949,174185,0,0,0,0,0,350123,179623,55429
22,171545,100570,17204,50822,36023,31898,50485,18542,117094,103493,660468,123266,0,19272,134553,0,0,0,0,0,226687,133276,41127
23,138563,81234,13896,41051,29593,26204,41474,12072,76241,67385,430038,80260,0,13324,93024,0,0,0,0,0,121895,84647,26120
24,161151,94477,16162,47743,31612,27992,44303,15479,97753,86398,551374,102905,0,15989,111631,0,0,0,0,0,174802,107741,33247
25,171949,100808,17245,50942,34434,30491,48259,18431,116398,102878,656542,122533,0,18814,131353,0,0,0,0,0,226746,130926,40402
26,161620,94752,16209,47882,34622,30658,48522,17167,108416,95822,611518,114130,0,18528,129357,0,0,0,0,0,206119,134571,41526
27,166581,97661,16706,49352,33576,29731,47056,17277,109106,96432,615410,114857,0,18216,127180,0,0,0,0,0,197327,148222,45739
28,174081,102057,17458,51574,38139,33772,53451,18943,119630,105734,674771,125935,0,21208,148064,0,0,0,0,0,234265,153702,47430
29,176162,103277,17667,52190,34087,30184,47772,18102,114320,101041,644821,120346,0,19077,133185,0,0,0,0,0,222136,133800,41288
30,221420,129810,22206,65598,39410,34898,55233,27221,171904,151936,969621,180965,0,24965,174296,0,0,0,0,0,364852,167994,51840
31,209622,122894,21023,62103,40579,35933,56871,26626,168151,148619,948453,177014,0,24805,173178,0,0,0,0,0,357967,164961,50904
