,Total electric load (kW),Total NG load (kW),Total fuel oil load (kW)
0,324563.2588680363,184638.550429979,228618.6564277126
1,298712.4721290862,185690.37644849427,222768.29690566837
2,291113.9315069962,182452.49321831152,229800.19691662127
3,297668.81539246906,204605.21941988062,243035.45743473075
4,327035.2563837049,219478.67832083278,265931.0041923297
5,362081.57126316533,246104.2501970073,289091.48595657485
6,437857.43344380055,285985.4396969094,307478.86401301896
7,500515.32191134064,308143.12375402334,311962.7574834593
8,513945.0069656904,307562.0389696117,316120.5467704715
9,498335.76106985915,293039.0366814268,336632.52157577017
10,530631.6270590122,305400.5425371327,358784.0749200854
11,542544.5959386098,319090.73602590937,359567.6308390117
12,538481.6829145615,300478.4570390788,345343.5572649011
13,465808.27204201266,243461.17701544374,294185.87261202105
14,455902.33559257124,235542.4439859917,270249.6551768594
15,454666.9762046993,215475.06923222,248584.24291116078
16,489754.9284353043,242713.9800527007,245643.08701173172
17,555563.1069518267,262775.8729022592,250028.9592285639
18,584551.7738787266,246334.71687053173,245210.17060321462
19,591293.7632950614,251189.68370704073,251212.90098457987
20,595671.9670942483,285260.80860076373,275165.12071279716
21,561673.4792589309,270637.0647557633,282645.2927758892
22,445530.19905122154,383530.18575056124,449947.0794031943
23,398656.2990152358,375661.76172560436,471512.6185522797
24,354358.6492995446,378661.9146425336,476752.2735626914
25,340904.2298741933,391269.72109608946,499205.55105098715
26,331706.31559163326,406853.03484674,519832.5138772564
27,345802.90543584496,465028.20519599615,588813.6868514781
28,368164.9068096796,522266.87258383096,653156.766175947
29,408149.86060240306,584682.2721571618,729405.2003490533
30,493852.622037154,630172.0473833354,767374.4542031378
31,558992.0117573757,672719.3777035022,790209.0526397409
32,575151.0766496821,694697.3350608706,821336.0730522447
33,590372.8454508785,695825.0169825067,874551.3996536633
34,595037.4102169169,699317.8426248014,912418.1680700709
35,604279.2933555463,728943.1569951137,916493.2189967647
36,595610.7471387204,690117.981091234,907611.2294837529
37,525586.4014328528,591899.1236512072,795633.7694451506
38,477493.832023828,514912.36769136303,707386.4571968109
39,471941.05686774605,476618.09342166694,639055.2079864247
40,520080.265292492,507569.09900999506,655852.2755511645
41,582442.0586396802,549350.5801760282,645706.7831736485
42,645342.2783877179,515603.4422617453,625301.506982274
43,626649.4630199033,505605.38596131856,600319.2215339408
44,626341.3346638337,498348.7854429886,592891.2872009791
45,576981.8148031622,520402.4689877868,589338.1339756533
46,512974.0456817331,520106.14855874947,623078.7396532848
47,441321.1846203037,506395.7866184228,637480.8584443806
48,397199.3808656343,486959.45673824515,614441.3566589651
49,385679.45234119706,468297.48981415626,599214.5303166158
50,414138.99244735297,311593.24288156437,394826.04384097294
51,409429.22756757244,320585.9512146727,397317.2541280657
52,424554.78994518326,348900.529226597,409198.4600112302
53,457232.96383163764,363457.39820440306,427725.176147839
54,558622.6612373762,370122.13797462295,418995.80929351976
55,600677.8541360185,374661.0208819025,390143.75769708434
56,575221.8403692271,351549.807104315,369394.07576928654
57,558251.2376650664,330951.71312933764,373088.6708836362
58,577456.4679612392,322234.7855733568,372209.2845042029
59,575148.9065874543,315832.31841749226,357433.0959942702
60,555073.9682023167,284511.40261113184,343329.52750895807
61,511604.0570591099,261083.15480966453,317756.81630610646
62,459870.59009297955,244673.68662843484,297135.99725970876
63,456483.54440437467,206627.31186483384,264562.61236982
64,500944.3091909271,235718.79885868507,252091.36927734886
65,572689.1732655851,251219.57382135122,236560.9308431577
66,608193.6172625339,232137.94871091866,218285.5798147991
67,589459.6271068032,200488.30498262306,208574.0678660975
68,569017.0324544962,211784.00306310374,226815.9880945255
69,525489.2482307419,233287.59527540067,217353.51709107214
70,464747.3379446335,207066.8981735439,230162.02148883243
71,386596.8058096294,202601.64238098,235873.5559788814
72,341499.9058257089,183185.7966775689,225908.03703885528
73,324914.49210716394,182972.6687433212,224194.76492231872
74,319525.20950272423,190600.48572185021,237155.7270915563
75,334229.3275538093,217285.48038828722,269070.10175670934
76,372311.442025234,254421.70532629007,304801.51106654125
77,421420.21848188294,292012.4922208266,338550.3968763645
78,505888.23123069416,322126.90643519146,366828.799095905
79,564063.1559302838,351268.76845224266,375785.9188866598
80,575659.0545198295,357772.4955743644,374416.78692999424
81,496233.8167847615,476520.37763470516,619262.0638466293
82,482036.093546349,484463.45351650135,624495.1907762252
83,481583.83457086096,505653.5286775342,625112.1356337775
84,482123.44419873273,489022.67814345466,631485.5657019252
85,534546.0076161554,313926.58048861,377138.27117008204
86,495401.7935189191,291266.85226820444,349394.79339049326
87,505398.1766006069,271293.6679784317,327269.15371235355
88,577098.348069445,272864.1076952068,324259.68968523975
89,621293.9906472298,309697.49696785276,312142.84224455076
90,676608.8032861358,303351.3676276736,296786.31151275954
91,652173.7611977323,282632.6633866069,288945.15782711556
92,617616.632587227,287301.8174687671,301118.92647146364
93,584115.349876659,294367.2513242877,304965.1960542458
94,530114.6744500955,279576.28852776036,312478.9754358906
95,452080.5810636712,263341.71381160984,330297.4640357283
96,411691.3673863797,262125.7688356424,319301.0495281427
97,321120.16598073114,379963.9078687168,488983.56039703806
98,313588.96159095387,377711.8963168119,504893.5123244558
