,Total electric load (kW),Total NG load (kW),Total fuel oil load (kW)
0,436734.135923294,319011.958420733,232026.6382937929
1,396183.23557505076,328191.7575684176,225381.18233965014
2,389560.713152741,342432.51305672363,232935.52825089646
3,380336.3302957257,334063.38390363223,241834.45795951557
4,403391.6566008517,357405.79944021866,267523.40568789304
5,467146.1860198065,443495.1187072404,281701.1467212983
6,571463.0829568489,503656.6573947768,297927.24631607014
7,652576.3186479122,526970.3294649798,313531.9290750045
8,692610.5905001139,524534.0564899414,334001.9968491708
9,748231.8627757494,542495.4044492005,340196.355837628
10,736798.1518574586,577129.1287963405,343903.40690787666
11,781773.6087490676,614326.2340949473,350270.12204672885
12,734830.2420086641,574792.7001371697,318536.3695433398
13,674198.9799614006,429532.7505720607,258867.53600666573
14,572617.419738774,372714.30985064444,196618.59117836336
15,570541.8824915119,339927.1738206036,181138.62854236647
16,653033.4776506968,382441.469963309,180779.82964923052
17,763634.3059601261,391236.2118063881,199371.82375296744
18,846010.8778771127,399612.8923892477,211685.01547465828
19,836326.2360425966,399860.9869132458,216919.26188084186
20,783927.6261129775,408783.6370969575,247570.83347865907
21,733204.4989607693,437448.9955254325,261064.94598691887
22,654311.1580231566,488323.72894710506,279930.54092784045
23,573878.6926596393,477221.35111509956,298732.43553972687
24,527732.5973685465,474336.4299746792,313717.71785887796
25,515614.9080505217,488195.27710804367,326835.3171164733
26,437577.9265963993,688075.5711145537,478851.7603305007
27,428251.80025094224,756033.0796272943,563610.3076663385
28,446810.08456904674,825272.1797572015,631959.1821612692
29,501584.1747961929,1015292.6122285004,660725.408117648
30,607369.7871147691,1170875.286233804,710662.489340925
31,717177.1420144114,1170669.462456847,762759.3604564363
32,740427.8720964189,1262221.7012923586,813558.9208138403
33,761737.8743866404,1333966.699124248,831317.1064870766
34,793541.9734249776,1370866.6218071985,841665.3038613094
35,785741.4085833775,1418531.7177421618,841758.2495885635
36,779337.433075558,1424201.7587284893,835070.8018322128
37,701867.7911084354,1203937.9067339757,731543.3619366188
38,638362.1491961196,1014020.1758522405,598548.1507790474
39,629128.0527045627,945832.0515370623,523016.3026324815
40,735647.4110652618,972226.2514296067,542982.5239070489
41,810235.0426277693,994093.6793931874,571382.7489913274
42,851568.8649394704,1001019.9837432598,572590.6116985573
43,863791.4937862293,981627.2674578405,560977.1539870813
44,805783.2010873867,904594.600903928,578493.1074877197
45,772136.5278297841,800175.5540586375,493019.1849757681
46,729340.1035807825,753473.5137986132,476653.0425693133
47,612730.4620991815,741429.4047008671,473021.25307070365
48,592679.5678323217,588846.6858997191,394211.53886642714
49,545585.0818635403,547754.090868818,369984.18315293617
50,529746.8219850322,545307.6615957076,359047.12287756824
51,509048.3419700808,514787.98934366985,367687.8786538132
52,526586.6682159046,536854.2186370881,395995.9511081411
