,Total electric load (kW),Total NG load (kW),Total fuel oil load (kW)
0,497800.1513774118,78304.24501863818,271422.09297428397
1,485048.62433954835,80810.29687393946,273347.1615882922
2,503227.0454719963,82845.258889886,293012.9853887277
3,532531.4684794492,90823.95598051751,309868.8826847885
4,562856.5244828741,96884.81897152714,327284.191142849
5,603293.4020036339,102397.92787610825,344218.00008207746
6,690715.6972660242,116794.79007419513,361667.5256302443
7,725750.4749291361,107150.65788642828,371667.7449018167
8,742204.4662418072,114887.8246021803,379112.2876500238
9,763628.1101145596,122549.33244558221,381974.95482578164
10,786534.8930176024,120282.66897066779,393685.66730855283
11,802402.7043806687,125578.31685484022,403109.84396061447
12,797579.7903246814,130707.38511298718,398003.59855367313
13,729784.4154869273,116966.31554263468,360758.8515916491
14,679434.1930515859,106034.35638908396,336523.15299324354
15,641884.6052116144,109196.96642616615,305555.09080530045
16,680420.5466664325,114052.19262033989,304530.991263735
17,695709.6133592022,112949.0966744371,296788.3524450278
18,705941.7038963083,105442.14581770357,292872.0943366403
19,720568.7228303124,112629.91702238156,298516.89192660124
20,740414.5639023768,116315.79997328382,320136.93364304234
21,754107.3922956868,120967.24263847728,349818.54177550145
22,742480.9477468538,125891.65496875647,356094.89491138776
23,719620.8766862699,120992.83318556061,372709.62968671945
24,708449.3565735872,117633.66086038892,382820.09309878
25,729369.8764765841,122153.6522325594,399163.90636979166
26,745351.3142570981,124866.31937991214,415629.0127821036
27,770809.8217907634,131771.24967551205,431637.0846317748
28,811394.1173961711,138164.15785645443,449998.18486441084
29,865116.5325770845,149240.9393133052,470429.3691542179
30,923877.3678149763,158259.6675574562,477553.6896467155
31,945915.3728312297,154749.57280071854,486732.239391482
32,990437.6333943403,164774.62007689444,502416.54440080764
33,1029678.8131712449,172474.89831808698,507704.8469268303
34,1041332.4181663126,173784.36366167772,518700.0256193782
35,1022792.5231890597,174212.84567152715,523431.9226844873
36,1033437.2484603364,178105.04441356077,535444.2292115765
37,999620.7585949576,174925.1712737578,512717.4956088784
38,975568.4735030468,164833.61553803858,502554.657771805
39,953747.8910137066,163933.37120375092,480412.5559431582
40,980928.2406727624,165825.35939914835,479722.8822686245
41,1025438.7013387833,163109.28526627348,468267.08405139105
42,1047119.9474526083,169270.68346061293,466111.47326086275
43,1051263.4961132861,163013.98268013258,463464.8862328431
44,1018979.9711147695,164007.01860025025,467272.21291940194
45,1002451.7870743155,165905.6462504196,482658.77571354463
46,956073.2449540806,166938.78087368092,476297.6668711271
47,904258.1078390408,157706.43879525003,483799.1678723343
48,871936.1055192727,152365.00531421555,481082.03075927263
49,858693.5263953544,152044.3329093841,476400.5380638334
50,872058.6260628381,152959.04388009603,490400.052467894
51,886095.2311274218,158450.60015924202,504661.4082749236
52,915553.2784727628,163183.61606285474,520009.0340522626
53,958194.7931929323,169084.84963505587,537537.5527454135
54,1016489.5195845091,180291.24350464126,542961.9775240112
55,1068025.4201880142,181422.05248396206,554366.4494974411
56,1105382.4827016706,186373.7937670468,568306.3004720556
57,1122822.671515784,203783.21981179042,575679.1038504352
58,1145954.1997023376,197423.59523342727,590415.2531984209
59,1139833.5464352341,200565.78456343635,601166.4620389735
60,1145345.6509007004,203175.16661568652,619811.1008417805
61,1120589.0620502403,190963.35444464217,601175.8928972669
62,1104533.7357254142,185590.312008208,587506.4723464213
63,1066275.0447496725,178552.77456127506,549848.180926911
64,1093195.8235116457,188022.70814850062,551597.6968105399
65,1120533.8442110808,174741.57681004787,538406.8448918608
66,1135381.99767249,169455.55847763093,528602.3048294814
67,1136093.2144200553,167856.03353817904,529187.4288609237
68,1132936.974589272,174866.17319769593,541809.8760982504
69,1143263.7550921168,188065.45555955416,570197.2550425706
70,1116067.3294421341,190923.26066044666,577997.7886035673
71,1084402.3749438724,176618.61580067064,593409.6717519334
72,1075477.597125448,175964.2266008306,608748.7560832234
73,1102454.2307121556,181496.2573317165,628736.5378945133
74,1121025.9303481514,184564.98914275857,648598.1790189536
75,1122283.0785146318,192065.72272096213,663014.8945881189
76,1142373.286926818,191553.0015200816,677816.719071383
77,1174226.1843940131,198690.36674215522,697342.6155372892
78,1213196.5099940426,205070.7641481922,704396.1963436065
79,1223196.0830079282,195030.96031984134,702546.9102730878
80,1207556.4774502327,195337.9950497069,685179.8284580575
81,1210309.1404034023,198049.59267163067,674739.2891895678
82,1189207.3883667514,192882.90352835268,669538.2337659629
83,1183220.7762984834,200122.3846185605,658647.1437353818
84,1143416.7891938665,190314.08474513647,640913.9684429157
85,1026897.4842031535,166358.4420856638,561295.402962811
86,911064.3972758118,147494.7585210282,492812.8559451225
87,841341.8483048975,139081.24445696015,430337.4734589204
88,823714.3165673553,139304.69614618007,404496.28950115625
89,813955.952048439,132897.81144495905,370353.3272981335
90,801642.0230947747,124848.305607828,345278.192237114
91,782674.0131520046,117424.01566885627,338174.6885382518
92,753878.3548965625,115757.98238829237,334236.6848589519
