,Total electric load (kW),Total NG load (kW),Total fuel oil load (kW)
0,524955.4057360385,1798221.9760805904,714056.4390123532
1,475079.2111522953,1889084.618228086,723662.5026828474
2,468023.04326599755,1943246.296404134,791383.470959274
3,466319.5126241615,2021512.5187263016,771508.1555451595
4,515050.8399114337,2073493.30161912,824207.2902714651
5,571996.2620932118,2240000.083714461,914569.7715581363
6,687866.2405254832,2271950.4925797796,923038.3301932347
7,788542.7329637964,2390924.1193879885,909485.0384986327
8,796848.2570885946,2410577.567855869,941067.7049923395
9,846517.3240589345,2506578.368847709,890047.6882611237
10,803348.5101159473,2804334.012965758,982614.0901781374
11,764347.7160129559,2760362.1218227223,1014293.0158619036
12,802152.493889337,2638340.3593361573,966564.0786912864
13,786336.6931811448,2369597.170122726,902456.3375372642
14,680788.3153385706,2160874.361761527,737991.6658612924
15,704100.8749637151,1769014.8247252977,688286.4585606267
16,814910.4810239545,1814789.5083645743,696622.0369606495
17,950238.123923121,1913550.6984193104,732242.8398958546
18,1049516.7533847704,2003885.0740046015,776415.2523715614
19,1028309.2063914533,2123509.513884581,798685.2931400557
20,929838.8958115772,2408293.7632080666,928703.9318103776
21,842182.9553430246,2484783.593577771,957380.8467768714
22,773962.5310472717,2590705.966881575,1000703.3259880604
23,611618.3710134928,2750358.201726671,1079958.4778468704
24,523618.79027459817,2763839.541891883,1130165.5886388305
25,508805.5201495001,2793917.877277024,1135559.235197337
26,491752.2070852664,2883540.2442646716,1185947.5267068355
27,519271.1541080749,3226604.102599395,1264646.9816418646
28,554884.1423594493,3479412.3774533267,1394325.4783805634
29,611626.5797913139,3646062.299830363,1512832.8406677714
30,716947.9213944926,3757474.271347346,1563002.560168286
31,828800.3282043828,3965215.306148192,1545898.0578700309
32,875708.5038772195,4169073.085619249,1628502.7249272976
33,881659.1886038047,4408810.106402209,1675123.6339689207
34,882407.0177573217,4595872.798139069,1785361.3361406063
35,905051.7141259038,4621536.832456105,1821585.0280760217
36,907428.3886029316,4869918.653023187,1892610.6467733853
37,872324.4964433301,4864220.022441942,1922084.2092369164
38,837394.29862903,4754399.160005926,1781082.898566673
39,853580.5471146288,4570828.565896414,1849540.4190213713
40,989537.693134768,4470305.970059291,1850349.603738872
41,1079297.4146020606,4483498.336142319,1863635.9289966153
42,1150274.0471088372,4272372.514241894,1814803.5864614008
43,1120885.5411366678,4216601.644664623,1788453.3001974376
44,1029595.5488620419,4051155.658570559,1666856.9122584835
45,965921.0428107048,4086270.833811631,1659777.0863352218
46,856615.3111382846,3998885.29790038,1642134.4963330189
47,673564.5802573259,3936103.8238754766,1626959.7384245868
48,600690.3352717592,3688524.468527752,1573930.887189806
49,562941.3556475403,3594838.6292279246,1501490.557925478
50,548629.8108213788,3619688.398659832,1502946.4161235176
51,544113.8779667018,3649137.0729853217,1452881.9209655153
52,557989.6409549325,3640946.3883939623,1487505.756723354
53,612406.9961768533,3745475.4690999133,1578754.3123297263
54,743770.149573856,3828864.7800270896,1648579.9648307592
55,879017.7890513027,3974257.4921720107,1514560.171144087
56,881649.7844406572,3812337.0471506454,1501730.2386882238
57,865620.0869653432,3873206.020055778,1445378.3704670677
58,863800.8579859579,3911059.5014230707,1513876.6765442302
59,872881.6697285576,3861536.185811517,1528187.4896965679
60,830805.467746631,3973119.738923895,1551622.0091105734
61,785117.2325428507,3755851.537919807,1513143.3172540956
62,799744.5956411546,3711230.756615859,1399708.9927686097
63,801137.5598411768,3574857.153177509,1490273.7465361967
64,897381.8975412454,3481509.318718991,1455977.0785577942
65,992095.7013416914,3407569.409623297,1442484.3848722756
66,1118315.3886853755,3334271.948182327,1442495.210948307
67,1090384.855477213,3401356.7018009457,1422817.4339827301
68,1022171.1995830785,3417194.6171704372,1377089.3969653836
69,928616.484694339,3423715.890071635,1407359.4614544834
70,836114.6236067972,3425648.004405144,1406340.0449199213
71,630529.2735180991,3394507.704113174,1396692.742695019
72,589013.7774632833,3274815.3211050374,1397222.7966449559
73,556355.6185433324,3275835.8196900347,1354670.6016730242
74,539712.5023599268,3447893.8408493493,1415395.4108132431
75,549833.0141961073,3629417.713518533,1434794.4202646457
76,575110.6797889518,3750223.1307837,1494182.7232222722
77,596359.9769999076,3872044.68143854,1626618.9110897528
78,729054.167093243,3870897.724307395,1622797.9112217058
79,920337.848172086,3969400.4972181018,1537533.6304315417
80,897635.5672517221,3791641.4189826106,1543589.2570352743
81,854212.5821419463,3885769.2779027806,1492721.9904084129
82,863570.169883872,3992472.0941576352,1533091.2313317852
83,869355.1702404562,3953159.66098101,1558824.8377602089
84,915652.7375695221,4023888.488100283,1562588.487785411
85,833634.7444454508,3943552.780382181,1574987.5675737131
86,814698.3921172391,3998759.9623413994,1493685.1698495871
87,854113.169237752,4100887.941577979,1653919.4436036814
88,951876.9118119978,4266126.308106233,1706989.8665076878
89,1076131.028596161,4277408.286962686,1769552.00108933
90,1115202.3876778325,4099651.573237869,1720880.1097996053
91,1079228.2490545255,4089304.2582042194,1722932.76190347
92,1026381.0017145865,4087755.912515165,1705241.375880058
93,953137.425850306,4002524.2377146115,1645218.0142136433
94,822968.3595107526,3904173.0969712236,1638991.73062442
95,674477.1484779144,3791442.769415393,1589414.259092332
96,591667.679775306,3572157.9133998863,1538329.227392546
97,553532.775215024,3464584.1987326425,1439454.2053578573
98,546543.3017764167,3539991.5194054516,1465434.5090388902
99,553792.8138098563,3684326.955498595,1460222.3147631567
100,574063.4674680094,3785806.266278372,1535371.9813572206
101,613444.4358581569,3984307.1836033496,1670978.0485561248
102,752967.951869169,4076939.4646919575,1762253.1704381383
103,850056.7380142778,4282150.8624075735,1686195.1284343528
104,896467.6176363351,4464025.284469628,1750208.894211504
105,953012.1226443747,4614801.786882102,1772226.5494687592
106,927859.3263322968,4764809.380856798,1860598.08968547
107,924094.6978741403,4751666.315034903,1902678.4652279043
108,930969.0264398038,4691142.725873706,1859575.5240755272
109,836534.2749940715,4226958.260918759,1719436.3076916651
110,781702.2876206046,3793457.802193374,1457508.342872592
111,765484.2734986627,3374463.5740330946,1417269.9992931979
112,877714.3015884095,3270385.132395993,1370869.7691394754
113,986777.995922697,3283378.937835556,1392711.012646472
114,1118408.9116835378,3186920.154253895,1356246.1332655838
115,1073946.532706544,3229280.146180232,1369501.0383131364
116,1049396.972885226,3500193.714595454,1397564.8138934043
117,939825.6412370236,3496754.6057339706,1430205.9012437307
118,798164.2915686347,3538702.6258422346,1476004.9207364505
119,672584.632456981,3499473.9558661203,1478853.3725194666
120,583791.488166686,3347098.0810583113,1457361.9831075117
121,542646.15556199,3287496.3744627405,1382648.1232617751
122,541634.4334757772,3413308.3759884154,1419993.6126256906
123,545968.1070694299,3599489.489344624,1439251.119644557
124,559760.0431334801,3798374.1508316263,1508480.9593414948
125,586637.2550486117,3822830.2262040223,1604697.3906238633
126,645041.563395331,3938942.234226005,1667826.9879838517
127,773688.0549915015,4109371.638459914,1732603.8865614028
128,897072.6664038345,4325742.317248753,1803700.55955971
129,967952.8130393603,4579948.5853491435,1859712.9688858434
130,997272.4596431614,4758312.433679626,1970374.354834522
131,955225.2463293172,4751674.166842388,1950247.5311065358
132,925926.8198002697,4722383.6502419105,1963225.3851550235
133,919961.5830646397,4225626.018291361,1808313.1079630826
134,859141.1820024345,3773834.1740147695,1607715.6195016243
135,879980.78106204,3413495.442202689,1423977.9192682079
136,974068.9896322388,3401484.0884585204,1389181.6441561636
137,1091956.9312837145,3370737.964687029,1388267.4820629843
138,1177790.5057907798,3393999.4363767747,1377644.6713035502
139,1147475.13308038,3345762.9914861773,1392159.939921207
140,1061855.118057241,3385348.222611694,1376352.8074425997
141,954687.5227214685,3475258.06649108,1417191.488523285
142,814067.0902545355,3430701.6928821495,1395459.7067968256
143,677642.2680021018,3527485.9278396363,1436533.9071963273
144,600130.2158345376,3411102.318035008,1462284.4828772934
145,564281.7715106893,3398039.609558034,1427065.8678968009
146,559030.0926956714,3553558.901529525,1467462.5935207184
147,555989.5280595999,3730010.329973108,1486138.7835271822
148,575122.745739618,3890753.623456747,1574438.0155474693
149,599326.735410169,4093741.1038108384,1701933.9089133837
150,678611.1270995266,4303721.637157058,1772450.298827411
151,812120.0905940692,4555846.38976562,1875879.9905871786
152,945667.1786965316,4746441.663148671,1934213.7570519804
153,1005005.6697771715,4833733.703228773,1974192.3351291562
154,1035163.4654431407,5031896.588534156,2045681.589355866
155,960869.6046106216,5128829.895890592,2098221.9054070404
156,1003110.525043057,5170613.043202327,2151849.203363639
157,926338.1913532618,4906964.579164318,2071249.0825304333
158,933885.8081268654,4710044.434904144,1934836.9399552622
159,917921.1761794632,4152627.157191919,1747080.3442278379
160,1009116.252214579,4175419.119356755,1701066.4345077798
161,1097533.2672208103,4081449.6107599735,1690859.8426082984
162,1134155.627026381,3968085.2231331607,1624615.7728535505
163,1136001.1206673575,3842351.204723245,1635241.5562837024
164,1058633.508374209,4038749.8255579923,1647364.483549159
165,975660.874447107,4084749.0543368673,1665398.6418022453
166,850827.0881738476,3909879.7847792334,1613208.96157692
167,680011.5043749502,3975460.130146261,1608576.0257599996
168,631612.6678210255,3988087.3169949255,1681060.023207277
169,601387.2428094295,4003664.881439699,1643579.4818190725
170,591100.6880480539,4260046.105996829,1751040.4956065665
171,596289.4976532611,4420009.744031418,1752628.811963709
172,623619.2847012208,4535008.510718247,1847265.2824922875
173,672007.0294722044,4685012.0613724245,1973838.6190598507
174,793004.8537693748,4728293.908667237,2053044.5106578479
175,999233.4626965069,4860169.680213706,1942457.6076816483
176,960379.2100667248,4791446.24704316,1922613.0687634011
177,991625.4383136801,4839827.189562018,1872175.8169997889
178,967587.8864743792,4910838.631736447,1947295.522535492
179,892892.1536928421,4822036.419019955,1944763.262021128
180,883884.1236703694,4861746.018290977,1939893.1134238024
181,816740.5706528244,4297703.785913406,1780726.7926547704
182,782134.4986382656,4064955.762296275,1555560.4972676386
183,824047.0343000309,3778544.801122275,1575549.361810809
184,922088.714927153,3748813.2219200754,1569285.8691189173
185,1022982.2919814101,3599937.0002471185,1530787.1330978067
186,1119211.334770435,3398036.3523633103,1431652.5309627822
187,1068997.8961178977,3298029.052636893,1393798.242498675
188,994667.1552105332,3265867.5958796893,1364403.4447719017
189,917759.853907983,3262482.6250970312,1384568.081605035
190,808285.0018165422,3201135.1611765465,1382176.6602777422
191,652481.5964533145,3264854.426176941,1372324.5642256737
192,573165.9886499252,3250201.2692233934,1394783.629010634
193,540766.7268285296,3202953.6097521437,1336122.7029167227
194,529950.2994492458,3305415.695662713,1371886.758384953
195,538036.9044337006,3479841.431334264,1401364.6395889353
196,547779.8565366644,3572881.0242605694,1441856.6214082013
197,585643.9834456174,3675356.8279171376,1571576.3280691325
198,756190.8623566751,3685491.279507273,1556556.4461069934
199,857967.2768998622,3771437.036757078,1455965.1405700818
200,799576.3699702608,3555066.3271447774,1416235.3641519123
201,824041.8976910659,3502551.57225213,1372900.3544882997
202,875387.0351840069,3536072.7931360393,1375332.455370508
203,860371.9928579159,3490860.4749828908,1417586.0671219123
204,887659.3808602729,3766773.767684839,1483262.747175934
205,827848.4102643381,3565536.9661332746,1432798.0011059113
206,778395.2673637369,3421731.9416572065,1300455.4377689653
207,769041.4792438381,3108973.382066264,1268033.2613235528
208,920426.5960555036,3133009.3124812,1254810.1207606941
209,1026572.2656594517,3140084.7427171282,1278267.1362266934
210,1038123.9061752984,2910919.405003129,1224851.351346154
211,1056296.474003901,2961828.7134653605,1242266.2981415133
212,949133.2709679934,3018133.5082224933,1229917.5125171083
213,910230.4111551216,3117266.5846789703,1241064.9641133898
214,793225.5779692319,3035004.4637324205,1283934.7517145234
215,632628.5840818988,3094349.318414738,1314987.4530341062
216,569749.1100616372,3033007.621711292,1330173.526466745
217,528160.1480582844,3029595.9102284666,1287566.4051944204
218,516680.3540323957,3171328.5077038226,1334016.1393433835
219,524463.1886455492,3280966.334149155,1329693.2049360152
220,546977.3132252815,3359064.11237522,1359344.3735883094
221,610849.9524610494,3404506.1314810356,1478096.7430961772
222,685068.3761153822,3417048.3873154563,1505103.0293676269
223,800238.3569294199,3578925.556503222,1382385.9073754617
224,847282.8647733134,3555417.2902377723,1404644.3470356346
225,826589.9574236375,3594447.684859728,1383321.3736463336
226,820776.6231470534,3804053.6101939385,1506381.2198196389
227,858543.681863174,3855488.6893827817,1512441.2412581046
228,871988.6628017541,3926447.1041401993,1541411.7985667326
229,830115.9122772078,3670694.7573196474,1471655.6703338455
230,768733.4056744516,3400560.9075804446,1276519.666836264
231,747279.0846994042,3146338.906278153,1299344.3853101672
232,891525.1296506758,3302034.596364716,1339408.7894750556
233,1047212.3055925814,3344299.9381169644,1338846.677706265
234,1087379.4930626755,3367768.0156487077,1387918.3637865344
235,1155606.934186154,3477983.2337283096,1446296.1953735424
236,1046313.9814364022,3725509.7874525953,1513586.134259713
237,950452.739726246,3852454.991007606,1571505.5625115705
238,903731.4853380342,3878041.0829216973,1611315.901911887
239,689887.3801224901,3909010.969825226,1628258.5482639957
240,615910.3442378932,3867848.8543733815,1647061.8166157706
241,584184.9386212173,3751578.4442936867,1570942.0056214167
242,569253.7902601444,3931421.3823805926,1630307.9593133917
243,580334.533515447,4168752.7062769346,1662511.0070578423
244,617444.2952697377,4387040.485103516,1784429.4843695716
245,679853.5200272191,4695052.741366584,1992358.1142549722
246,830616.1957242191,4986206.165142088,2135369.9338535513
247,933269.6926621475,5056293.179875353,2041603.521918371
248,961445.9325475477,4957412.0727479635,1997052.1110132935
249,971716.6772980861,5126818.291373757,2018092.8176610512
250,955679.9461934159,5330619.879520398,2139145.27067056
