,Total electric load (kW),Total NG load (kW),Total fuel oil load (kW)
0,212095.4779728418,65382.03716367965,368960.43961180904
1,211452.77684644313,46932.35566518782,258213.12271142323
2,206618.7026476418,42743.88493862278,280300.2520498375
3,209906.25256916528,44025.351180576065,278086.21389437764
4,221197.26946641738,46539.56744443163,297687.53564648365
5,245639.40544749843,55527.239871333884,320201.0508402415
6,291663.7021930986,69040.30214055134,334159.010693395
7,342920.1933043796,67349.36117017038,345287.3556128645
8,342557.1067447773,83663.39866322614,409577.77117381984
9,353841.1886678527,82436.83078817735,438446.4465782524
10,344763.3629829575,94596.20877135421,516706.0198314644
11,343440.6151032861,97752.21746706837,536637.8128432672
12,355613.36334646825,96023.16276605452,484222.2351906214
13,330843.7830245306,81463.20953992674,456777.2031523058
14,304843.8290009981,72985.8352665095,405945.77146865556
15,303593.7729855935,53141.19911356893,335992.5935121952
16,344161.11804935243,67225.80683797854,352673.9684319699
17,393718.9350670395,84426.48362834392,342522.68365134305
18,420897.4750320296,77980.10924216917,366710.0662235614
19,419698.24359531485,82995.7821805391,431194.4313669764
20,418427.7897037646,84655.67005273656,490252.8007457744
21,368623.06139727874,93275.10157705091,503619.0583838454
22,336977.8133754449,104151.06914483756,523987.8138700084
23,288785.46816870844,97732.99568459336,531905.647290158
24,269846.32603731,95197.55853522083,546405.0926037421
25,248956.52314689726,92869.75120605991,541845.9488912433
26,248824.16196068833,96108.40545257008,582289.5496513611
27,262431.3586498244,106438.72232925503,622734.2441536238
28,276720.86431233014,106814.41894658918,681565.0841226313
29,297623.41524633416,120063.7787816775,740127.2395881168
30,364359.4709219134,148514.55849495323,811397.0259193911
31,403540.9073497985,161306.003295407,873220.8301004451
32,425203.16185689863,159228.54324505944,928858.3119854861
33,439312.04788466595,162240.01838684583,969257.0402894678
34,455078.7763446648,148911.51858896724,987806.3170103258
35,464016.3492275974,160871.4122853658,1015256.2963756841
36,462362.068755953,165848.4890236773,1052580.0794942237
37,445530.4916680949,151289.68213189536,1020399.213516945
38,416777.72909336083,131748.6555682723,948293.3433249384
39,412697.20727641496,121937.23012197892,883559.0488908378
40,453401.5473531724,131477.37342023928,897980.8932961652
41,503227.510511777,138556.37504327376,851303.7580186723
42,522769.001741321,147559.74333299548,846226.217817144
43,513959.23906014144,144247.65823694755,829969.9425240037
44,504708.0699681053,145957.1143354543,865415.9875079797
45,470387.890262131,141083.9239325023,882624.3373649556
46,432097.3301932682,149323.14308553518,910355.7383818305
47,367909.57868813234,145800.7767897261,917169.3510848278
48,332560.6588232172,140135.75713899816,890178.6067724981
49,319600.8810003773,134112.85251200927,874614.7607094652
50,324625.64803121483,134681.75093961472,904398.4163304054
51,325332.92192384,137715.73643163336,919254.3458370578
52,339244.8263770212,142949.9462608681,964112.1395309411
53,357414.48577786196,146091.68690461246,1002417.8811268384
54,415149.4816844673,163893.02180797074,1025725.1260651906
55,470112.91234105796,170971.35037992193,1028222.8029775331
56,468051.5910619861,166124.4145065184,1049419.5863562357
57,475067.7457179817,159210.48870627856,1085221.697968934
58,482404.19150744856,155973.9471590493,1099800.9447607875
59,493180.7307894552,172941.5024849584,1122627.2875900697
60,473389.0098860213,168058.66816997094,1142716.3056263388
61,447446.3194524303,148496.3386969846,1092669.7198180154
62,419838.33532424906,143858.46715177834,1025174.079467569
63,409084.6012456024,121897.34358441793,938252.384441091
64,449384.1323390323,141515.41742886126,941971.80685417
65,491055.6899799271,150937.69373317657,884828.7244979594
66,522286.21865943255,145270.27128537747,867311.9549323674
67,517571.27091624256,138838.34714210773,815512.5594174464
68,490532.8355626075,138564.11922510664,831078.0915532459
69,447242.5024426596,137706.11663195875,824775.8468303524
70,401568.29707010573,134818.023262941,842331.1369701198
71,353116.5230779622,130440.29522390597,813541.3163981646
72,311222.4357187662,123369.13631975926,791043.9044683304
73,291185.0438984606,116667.16425587263,753674.6106402176
74,297146.4879418838,115939.54998891342,782788.4000537778
75,298824.41302647046,119831.64416544954,799711.2919370694
76,311451.2939340843,123092.90731449124,856439.641136476
77,339252.33663176856,137087.94554749035,909092.8815296491
78,379007.85217774584,150617.52046458717,926208.6910854861
79,414128.6627041739,155127.74345510232,929635.8892531036
80,439615.4918135715,153793.30068953277,946827.5915516948
81,465082.07985889964,153719.34693934157,1013739.1249544838
82,468814.52435554296,150113.56797202557,1025544.3291895103
83,452457.51700936153,156240.56125989056,1025919.4232882592
84,448990.4967387519,165328.56891446607,1061438.5880986478
85,441201.43726922676,148413.69217799802,1048532.9279133003
86,423567.826223135,151261.51710798868,1010458.8993700589
87,421163.46209309145,152282.49332774783,988552.1228369
88,460826.73751471983,151340.88745114696,999365.5564515488
89,504091.3893621499,157263.9783222555,947204.7802604731
90,537646.4449765463,150718.79539598234,939539.1147726846
91,532663.7703858515,142808.17481768318,886917.1744641993
92,516701.69768245704,146877.49293975497,901613.2087131836
93,464910.9586079515,145848.657368183,891164.7873248502
94,414632.74074130104,136693.0361304864,893628.9942891087
95,347880.2467609145,133386.98935787167,860623.1647353505
96,315687.12667480053,126349.67614177174,814926.4105529195
97,297750.1596453327,117311.07108822928,759409.5885278058
98,288176.45868982386,113294.59926409672,782896.5338273963
99,295359.54923126823,113056.95880804284,780414.5824098604
100,315603.4971871415,116318.92928359903,824603.9917597173
101,345892.09743168915,121373.10324451952,853650.5602375834
102,385418.40856681427,146437.334378591,879192.2926300435
103,416867.69448447204,144313.81700670393,891315.4666875892
104,436850.303721586,138913.68570360672,919048.8616407944
105,436989.79745328333,134419.0139034435,975251.2169228527
106,446261.806866103,132928.8380071455,991531.1560256054
107,461999.8892334677,147401.77369795836,999249.7885022536
108,459562.3571986531,144539.7055941878,998477.098337599
109,408868.4934332773,120480.8342533762,895354.3584520811
110,371847.04491322464,101554.01777607946,794608.9945574265
111,374618.2539732335,91930.8443052774,727326.2066890679
112,416815.65259083285,106891.20348419884,761206.6703138319
113,472617.8762924081,118836.44841840205,724593.248276821
114,486469.64435811865,107043.22057321515,729839.9747457255
115,487630.4335914067,115560.54532012188,723767.4474039313
116,458516.20445130806,111347.87082091981,735545.2361247062
117,432457.84165374504,110397.01821414665,749326.8795342952
118,393847.2278224811,111749.5583802266,768661.4325309269
119,332699.47236929217,113716.17022462597,743692.8046567653
120,299099.04782689735,109574.0198846225,719971.4093118904
121,283047.2885263938,101891.45243090171,702081.061596449
122,281480.24638464744,98109.2380180514,728051.8382459821
123,290236.0762503846,103373.74139114533,737178.078316805
124,300063.2446821154,112253.29269538578,804207.117602911
125,312160.0612268719,116114.66723496548,849038.1455794522
126,345570.5116398853,138880.4440164432,887821.4578107665
127,398591.4463852989,146337.80227962421,920690.8022858626
128,454579.4744021528,155554.40171652063,965214.3234248713
129,481320.89373243845,153408.6044492698,1011196.1422827895
130,481164.37317309086,149350.17820323745,1041216.6332165927
131,496419.1317771019,170975.8250874458,1064901.3276688422
132,477523.05365254177,161291.81638393324,1084629.4567044892
133,445643.25834704464,144786.8001054176,985901.4643750176
134,428839.91522310406,143588.83934648725,898671.9942589966
135,444361.76866297453,114307.32263857343,822356.8293473094
136,480499.94464481174,116321.10922301076,833051.2844275646
137,496373.15877095686,126929.61008362364,806893.8492441219
138,521055.65420523845,121680.18509266443,782542.763107315
139,511464.26732876326,124023.81272274311,744226.7885483098
140,480941.35705068544,122357.70953922742,750718.4518821092
141,434514.7443134177,131433.8139317232,759045.5057669543
142,394968.2833553376,130614.87445256162,769468.5029736563
143,339284.2812968529,114785.32189012789,754452.375532081
144,306110.8588999112,111100.40626097037,746833.6456878362
145,294288.35549360793,105116.03466023963,733855.1389071557
146,294652.5436482647,105392.7069943855,771765.6529895427
147,302412.1473339997,109110.82502073482,794796.6423993777
148,316998.3785328312,120635.31257803753,874023.2788028307
149,330788.9571492103,130811.42845107547,915221.709080378
150,360869.64667533763,146709.88977348435,965691.243771707
151,416714.5839423667,160918.40267428596,988111.7676180005
152,472231.38819779106,159203.94246568592,1035900.8708765758
153,528977.2193258599,158286.76982436774,1076950.2026688433
154,486913.71834551,160543.9372623686,1111395.2127673107
155,500558.48310346116,164231.08366066284,1119141.4979848075
156,502659.3923815597,167345.09272858073,1138795.5260774181
157,481033.2153998714,155096.85497197183,1073397.9465603165
158,454884.5521498221,136194.46274043992,997822.738337357
159,447218.29208755045,125749.03866130688,874570.6845749094
160,460553.2679934701,129974.36867271773,890977.2789056757
161,508740.39775876317,136839.127127364,862645.9163670414
162,523940.4693548502,127366.73219792571,846643.6858834377
163,518239.0464752744,132922.09872304025,811285.3757802589
164,504813.41990700975,139034.0214656397,861507.5302365386
165,470775.37597815995,127504.24022734367,874664.8026439889
166,433410.9819000063,128920.81605395391,882865.8364557498
167,371195.0748856721,132185.20309693503,876506.9233159315
168,346290.76766367117,133142.5776484054,898810.5268220592
169,335097.55104682257,129632.79605649384,898927.0052591406
170,341117.1283611985,131097.06317256304,958811.0491299223
171,350573.8907275138,135492.63395621043,986692.3119929171
172,366787.067522619,137570.86690931243,1048562.2454219906
173,396083.4562208168,150281.44029214678,1105117.2656434365
174,451767.89209705585,166716.44061331684,1122871.511041743
175,488008.5051617263,173035.40184739802,1124507.8410054795
176,500110.9106937087,170054.04287754252,1139291.5344289457
177,509266.2327069031,164053.38895950897,1185494.1285113983
178,508981.968001506,169336.82861145269,1201566.2419045556
179,503771.54669215844,177040.66905588598,1210298.5922541348
180,494577.93163421005,167427.95153286637,1209840.9832770962
181,458689.17819778074,142915.07068585703,1095896.1279529901
182,426912.3848580579,128773.84422642956,987280.0408055562
183,421850.25261639303,113541.60775933697,901458.7145087741
184,462770.8875502749,120004.69288920352,903320.4703359435
185,518310.5808099914,133983.10951812746,856843.9403908688
186,510591.23585397296,136535.95429207923,818544.7922920638
187,490686.7946831306,126414.6176581069,776855.7578260365
188,477675.9918951617,132355.2615936909,812487.8860179415
