,Total electric load (kW),Total NG load (kW),Total fuel oil load (kW)
0,286989.66398748837,92589.62189165977,570663.0083554585
1,280102.28252901684,97280.65709617344,572447.1246444195
2,277822.29069236276,104769.10082237731,580362.3480682513
3,282615.9208431507,112409.49210741976,606730.0695977062
4,294459.1725269283,114356.83203704898,638818.7848103591
5,320251.74362774746,122586.63788624432,676417.9823120073
6,373205.27688063314,128570.02381500267,711063.8304748953
7,417969.29592511215,141078.8535273661,743271.5097113408
8,410427.09466677456,143624.7899316916,771083.5403244678
9,437359.89494979015,136189.01242015362,800929.8058086778
10,437368.59736769943,145909.7210091875,852033.0810498104
11,451915.0134765332,154666.82182310073,890882.4246790432
12,458001.35573806276,145662.10037903165,877678.587087369
13,411739.411421821,136816.96361262852,772569.7456347987
14,385767.7879160391,117373.53751737179,673914.1541663917
15,349246.1063633609,93486.19864809701,569360.6651662581
16,362322.9395451374,96704.20065871946,545165.7965132286
17,392422.2653207874,100041.99106926772,551661.5920257184
18,411423.1715568453,92734.42315266507,533251.6624625046
19,420296.91585722816,95307.0989145978,540011.7943657314
20,402622.53171629243,106596.57893731706,562708.9726345215
21,398543.38217137003,112067.44002822542,580198.2886421514
22,359383.54849987384,103041.3725715451,609020.5270642007
23,318931.24234571675,104236.15810654598,596045.0388177505
24,280152.5995202518,94230.77253705829,579971.3645773539
25,269802.77717018203,91537.13338013605,552426.8138246274
26,266098.5810212999,99937.5622600827,538980.0273925619
27,282929.0816294519,109563.71644674848,566720.5468837834
28,295151.10826381034,116611.51349960057,602424.7250818723
29,313572.86504956393,123133.06338595087,644981.2744020522
30,376219.0182243138,132870.50208846462,690362.9211533894
31,408728.17659165605,137126.33769702795,714654.4725800334
32,422055.8770525314,143735.5387193785,776127.1841361383
33,426510.0983848581,146821.37207788244,806815.8472222232
34,431723.5405351499,150732.4932984106,856564.1299887851
35,442436.8567135311,153745.03279767864,900621.8707674905
36,445594.7743416354,151473.19224666225,918826.4162178974
37,427505.29301008245,145196.3618897373,880869.8092236348
38,416865.873769385,140985.2176241053,832809.8696162205
39,411046.2735172776,135584.24952231912,810728.3698526412
40,463321.200755152,140963.48067365808,842847.6367279979
41,508559.12435699895,143851.54388735892,887180.5184308164
42,519565.7330470124,153519.47323280363,887010.0080024335
43,523937.3844038816,164146.4746664883,891897.2524883212
44,514689.1513953019,165712.43481099434,937650.1574721677
45,498440.31774862955,168627.0426537661,996579.7528953316
46,473068.0892053,180558.24060977707,1047210.2741450416
47,422654.93399160303,177078.51547355478,1050004.2584799584
48,407036.74427916855,170975.96526808525,1062231.9029561984
49,400078.48554488044,174568.913197271,1047777.3464721108
50,405942.6538559666,185414.72678998703,1070478.1543825418
51,415228.94387461233,200440.66983916232,1113632.4414455981
52,430184.8280060142,206391.7340785365,1154813.6100625282
53,465001.91635101516,216086.82463759312,1229751.2366819356
54,519396.5054310255,225912.5807288561,1304158.639015072
55,560829.8792287455,230007.01316281987,1315381.4519742564
56,565479.0211999932,230192.17942297246,1342584.3872550854
57,568596.5625639915,231566.76984545914,1367298.0804622713
58,567515.3188934955,239753.9698308152,1414030.0200494777
59,564421.8166040331,229660.5915374104,1415301.072153769
60,569563.8383280694,221702.1723243831,1384716.8491612384
61,530679.6491077398,203801.17803982153,1279224.5022870058
62,504778.725091888,185675.3181664432,1166402.4542519075
63,469167.57207696314,169387.22691739554,1071115.5316325831
64,499568.97102037055,172209.50941157766,1043171.4474787947
65,530736.7869448776,168202.912228486,1044602.6873013073
66,542442.3751054145,164521.49056171425,988102.2354194212
67,541400.3270925725,159285.84654854803,963523.9704873649
68,533345.4521692278,165381.11701024792,987772.9416236769
69,500180.50566968246,169029.87289903255,993705.0819641195
70,466778.12600947154,161807.9336836472,1005530.8403169414
71,407793.5549230803,156832.80105857365,957837.733141179
72,378663.4008367676,140979.49444353316,916164.93434038
73,344966.4678085704,133377.44835018838,832683.4513323053
74,329918.5537424825,133505.73317435858,795392.1695925564
75,325877.37621045817,139472.0662590779,792148.767674408
76,334266.7921459647,136355.3884514497,801655.4709630318
77,353895.58832124784,137789.65327156853,820422.345496099
78,400269.27978704515,145563.86099016084,850436.7303024855
79,445258.76894206495,145858.609146403,851957.3932398575
80,453775.05759196944,157608.2203904515,924370.4503369584
81,481802.02028905874,161868.57006889608,956865.8823242086
82,492378.8804852621,175036.14907107843,1013073.5476484478
83,497631.3925808468,173161.50776362748,1055747.3111973829
84,488891.70163975755,164059.63436566392,1053657.683799392
85,448843.7853595006,143955.49490800305,960022.5769508149
86,414758.4723520677,128128.3399505505,837961.9233452713
87,398697.8169908452,116865.1235221751,777534.7830488443
88,426106.74247693206,122187.00834217899,788900.3154977346
89,481764.04934049357,135623.64265162882,819207.0639432706
90,502166.8550471832,130185.14260058313,817404.5301753001
91,498902.46522833285,127291.77945684583,823973.2829117053
92,502746.7444814798,147729.54869180048,871887.4396699975
93,479892.823555899,146109.33584324503,913574.3065169813
94,441849.79800066486,145983.3475148051,935358.3416708916
95,399418.286694807,146137.686851231,915449.1237589458
96,369010.90999891114,134424.80147975596,898314.4874253004
97,358699.9074053347,135313.27241887857,859536.805836289
98,354646.1084875893,141299.89513126915,848279.6707030551
99,353044.5889929481,146424.9154980278,862648.2342206925
100,368467.7298906509,150634.43682016662,882049.1802686627
101,390386.02377747715,160627.40810523843,925355.636410171
102,443392.8714512058,164188.990662519,969465.7603449456
103,481556.2874768711,165561.89063750382,976345.8142744375
104,489876.35851323383,170931.23203226525,1044534.8535643693
105,503837.15307431255,184224.6137350224,1079958.912679111
106,498437.0817951306,188699.21869270844,1153484.5865848875
107,516254.5495875601,188442.9885233052,1198525.021706955
108,504771.4843002613,175706.2826587082,1174650.6059261695
109,472294.5696276557,160269.003591231,1047731.4285889904
110,444330.9705832234,137674.4898536175,919087.2764607205
111,430053.0850209821,125441.82649676673,824949.2976441917
112,450351.98213567917,133719.34226220084,822958.4022099788
113,492775.86213259486,144616.08176609574,852449.4698671288
114,521096.3314241567,143383.94112675256,830301.4156277437
115,512380.02556730475,131803.0391419589,822697.2129706158
116,497727.73689255095,140950.065105268,835004.2833572517
117,462477.07033177547,145573.48622113708,866714.2302128597
118,431501.4914024002,138541.68095941423,885155.4548743456
119,376367.6372722565,136584.4658690963,847241.7288250838
120,351602.24393024325,123407.65151727472,837475.5890443575
121,337365.55294225144,125263.87838536537,791054.8083600873
122,330917.697163813,130517.29239513159,780177.3580181878
123,341151.260938867,141413.45098838513,803899.5819091079
124,349786.8392621745,148603.8680319916,843471.695993245
125,375112.9922882681,150871.40495668724,885394.5479879794
126,413730.4187481402,160414.92087029276,934180.2623560723
127,461903.30367667595,168333.5398512962,968349.2058118306
128,514088.0630389863,176419.28683513743,1034389.0258607146
129,543176.218414296,188226.0173026199,1107230.749484303
130,537090.5750938405,193074.3474008306,1162831.714787464
131,536091.6324248321,198927.78631893187,1199669.7813126245
132,538457.1352323013,192643.00394768044,1201393.8282041436
133,500479.1196882391,179101.08990973144,1120795.2167714238
134,482518.7621461739,154740.67450555656,1014729.6302710038
135,468869.60948675784,144544.50831051075,903260.000524016
136,506006.3588507712,139604.9527036502,909121.7003636973
137,524528.3644854941,137000.6863285284,912239.6514137741
138,523386.25122928334,143827.52239672677,870687.6341695789
139,511248.9520415157,141871.16011126866,852824.6001264007
140,510602.7863055966,144660.96619853875,879691.3232122546
141,477505.3487024158,150004.7739368697,895660.3733439555
142,446053.5185507321,145831.18921575815,904891.3440762804
143,388396.0338065088,151264.62190619644,885149.24927019
144,373059.6009757073,138773.20249293264,873828.9483391199
145,354252.1222783236,135645.7780926833,832071.3125835459
146,338387.7955783838,141849.44991909256,812382.5588066122
