,Total electric load (kW),Total NG load (kW),Total fuel oil load (kW)
0,524450.6679314733,2251804.468988604,901605.771705655
1,477495.8528641259,2341227.358142536,912242.7623914513
2,471993.99698442733,2441270.1338002603,996197.5270848885
3,476396.06718235934,2598446.499078833,1009139.2082225885
4,526739.1280244716,2733064.2686041826,1089533.594849131
5,579172.0861282031,2970503.2577733877,1241489.8216736603
6,708296.793790397,3024614.925417291,1270535.0504480058
7,809839.87019783,3222825.1042559654,1238447.819974169
8,813189.0542794198,3155851.626701554,1250664.0106450957
9,859933.3681850987,3251724.4973050323,1195887.6420227895
10,855248.3602704693,3463949.601309811,1253959.7025358991
11,823020.8146814303,3429063.833394051,1289637.3264538997
12,820620.8868329446,3521555.408437663,1321929.6726060717
13,792161.9264055502,3117597.8541597095,1228303.7080034078
14,684267.1943765671,2783845.100895663,993156.9030763125
15,718952.8026126435,2456944.211211805,985357.8815652342
16,820436.3965095506,2440191.33011019,985920.2807704844
17,951751.365040389,2468866.1460430245,987659.1788633821
18,1042371.5967618246,2414878.251103034,976572.7393352578
19,1012897.3956976299,2474619.7270384384,961624.5402728346
20,943135.6930264746,2598421.6357153077,1002635.7332024586
21,859057.5477093159,2690938.628350544,1038730.9397681621
22,783154.2795002258,2738478.587748847,1068484.3175705657
23,626501.5771071243,2852954.8434741506,1122367.2897580436
24,526979.2319302125,2743037.0143320975,1121686.0020266778
25,501014.8909305964,2608417.212447069,1084489.3547146562
26,485986.3808495374,2665370.0457015163,1103850.7999308507
27,497004.3805868611,2798494.5133513273,1123950.0895165415
28,518534.5410643573,2897924.0361320274,1178582.6454264466
29,579377.5916801781,3142978.9959068527,1322518.3407330432
30,688227.4694809404,3285844.4561852007,1392072.744683706
31,787271.0999590704,3447662.078170164,1357463.0601442803
32,829167.1979869395,3512349.385752864,1377757.9390320836
33,827159.8440019871,3646540.467961322,1379949.5507761333
34,827723.8525466744,3800968.5669792797,1471922.9657432428
35,849731.8581477146,3812052.663176425,1497913.603121186
36,846268.8737658459,4018093.3647698583,1559804.8482302225
37,813605.7702522904,3938676.3276923248,1562082.218536121
38,774323.0852452101,3861267.153864165,1431449.3501029569
39,789233.5532857155,3664979.283339443,1492553.1088665293
40,937606.8055832125,3735102.601878301,1553534.5607978534
41,1037413.5466734556,3846068.42218242,1596691.4681803556
42,1112621.846377749,3702278.7298221365,1565382.6261728783
43,1089989.0706856055,3769841.530335273,1598649.7655222032
44,1014642.3212993104,3785900.980334404,1533652.183358653
45,968570.966290126,4165540.2419865667,1662082.0488073183
46,882570.476900338,4320323.186563335,1746550.014814667
47,709663.7625909806,4461478.690627945,1809324.4139461957
48,656058.3316084679,4368872.792916893,1829278.8905658706
49,624906.9249687169,4430145.663598861,1818121.6758167339
50,620956.929727327,4609022.029971035,1888477.1641764934
51,633109.2663206384,4836894.035304236,1922230.593638804
52,668318.2872360832,5056136.9421971915,2045149.3709482525
53,736517.9409724944,5340857.051379954,2243043.5679063927
54,883312.5635697389,5601436.631429552,2343725.4750958476
55,1016798.5865455429,5756130.299362831,2231304.8631231496
56,1012780.1971860882,5500701.895822925,2199648.3634125846
57,998190.6698405655,5644878.141631063,2173972.2617850886
58,1004488.3685252918,5730249.100040464,2278141.839377572
59,1001424.9875788994,5664187.831652203,2285148.6086816993
60,951115.9030695887,5613090.58608142,2257535.630106051
61,901296.6374785409,5323157.987332989,2184227.103889419
62,894859.047538064,5019618.846996596,1966489.846676405
63,895798.9820610357,4748404.753645172,1988576.215149868
64,981791.6395102408,4614185.168145833,1935942.5848504272
65,1076584.4817769653,4525692.8822378395,1937348.1164479887
66,1191763.3707126768,4381322.684557008,1901307.0454961534
67,1178948.3316923904,4479043.195158115,1885505.046895901
68,1085013.2496302754,4384029.794594009,1788173.7669875047
69,990485.3570777714,4298618.142094213,1777765.1901132907
70,890933.0645925237,4285528.989874424,1778912.381879589
71,688210.5451966082,4202776.620851226,1734297.0495864463
72,637704.1954151517,3914997.491298179,1680962.4147463697
73,593415.9765628442,3762022.2258500517,1570242.7626153305
74,568217.1021038097,3830987.6920439433,1589370.5032244213
75,559022.4631253186,3830550.8930009417,1546716.313504296
76,585912.8280316496,3939946.2418037364,1587116.9420815834
77,607121.4803402424,4048381.915464305,1706757.9389140492
78,746452.522625052,4133362.01144244,1751825.6067802592
79,935328.7927157956,4221653.428942702,1651330.452048985
80,920313.49855731,4181404.368338365,1701189.6078074966
81,878740.9874739987,4291638.84907752,1657344.508484912
82,900268.3455991804,4447956.6877309885,1740083.65669414
83,900427.8068683585,4454018.697117817,1778560.9031909874
84,937709.5033800435,4465592.420493167,1771220.7315749875
85,830415.3028485893,4020211.8623527572,1641944.56718201
86,778913.0527446604,3562145.5208383664,1362262.515335647
87,787050.2505924894,3229639.109409293,1335411.9255859086
88,878475.9247098936,3287456.1125676613,1327945.9314266401
89,996323.1739424388,3300205.541108723,1360159.6902894562
90,1046500.2391412037,3175609.944329112,1335367.2656685219
91,1016895.9610476497,3278000.562140528,1370213.739189676
92,971293.557065156,3405276.7524647983,1399112.4661593742
93,918319.2359248023,3468678.3813022496,1408541.5807032639
94,793145.1102484035,3534490.55401666,1467705.7907034818
95,661970.5158388971,3625386.653495195,1497592.0686050497
96,590078.5609493449,3539935.450114582,1516087.3700883137
97,565635.921739644,3544384.1309216097,1461965.7330122865
98,552397.5449276383,3663660.2114164643,1516142.4346323658
99,561596.8313544961,3785197.374585684,1511240.4012602495
100,585631.699520029,3942606.8916051,1600659.8215536275
101,627485.037068614,4134441.70431377,1748155.4632173534
102,759104.2480398478,4229129.695524849,1825646.845473563
103,850937.3942593613,4310936.944742767,1716909.1390783666
104,881238.2266895957,4249394.930578768,1684388.824127055
105,923234.197581272,4293225.965010383,1662506.485727746
106,889438.5507902956,4372980.702163738,1715367.0870679019
107,893998.1676811819,4368547.28407553,1762308.5822954988
108,918509.361918171,4463450.896313817,1772148.137212648
109,839842.6244513199,4241595.609784306,1725382.3127565475
110,781033.385588431,3861163.6104661673,1481983.7214928688
111,779222.3565601557,3542613.150321344,1480446.6312184082
112,888956.0351007043,3489115.421686892,1471003.8468418107
113,1006301.4771636771,3495646.4241881,1481632.066879786
114,1128773.002374759,3354022.354778718,1445675.8406555948
115,1077243.9034363043,3342060.304135933,1421203.7353856857
116,1042703.2934775628,3417202.8073552595,1371165.4861857367
117,928553.7678138702,3434820.5302262153,1403645.18604862
118,794581.0118175443,3509764.408305644,1467740.73584762
119,672248.8607021162,3554389.0779498653,1491432.553244615
120,593013.546166539,3423399.2169906227,1495542.2250084965
121,548485.2022948688,3383923.810157195,1415588.9732972756
122,544179.6499279548,3488427.301086805,1457883.7221174296
123,549569.4999034316,3687527.5117873373,1473178.6505180057
124,568844.612145441,3903444.595658001,1553409.665049685
125,598867.9699090152,4026937.2605251535,1690374.002850881
126,660785.2705308197,4172599.813362268,1759812.35133189
127,790868.3134691748,4391986.861904445,1837950.2380684973
128,895889.3245258526,4439670.289627809,1868227.6992272306
129,962153.8539290113,4644043.823707931,1889977.5473320636
130,1004920.6504812599,4813269.955485262,2009519.2630789995
131,963783.5449613126,4886938.056700302,2013947.6353056394
132,939486.777632389,4940092.6928498065,2060489.9089932872
133,931030.6865432925,4494738.110632388,1919261.7748913553
