,Total electric load (kW),Total NG load (kW),Total fuel oil load (kW)
0,528777.2162745484,262200.1598902565,171694.38936738102
1,515505.24059103045,261722.89763927305,177209.84239638352
2,510326.4365476275,262068.064602428,183494.25845015945
3,532152.9083688552,272447.92059027083,200194.55747070137
4,551643.8278253129,280437.34486868273,216865.0439969431
5,576408.366326838,300841.97604152246,227430.61547636974
6,668361.1434988976,347014.0478189627,238650.82036248271
7,715328.0159035992,347630.9099576065,236093.40247528892
8,722084.5430273705,338890.9680678477,243899.1115699547
9,736066.3990894135,354080.6806938028,257731.17367781227
10,737585.6697232658,345563.3220555323,263597.8079282454
11,739029.794641366,348013.1373135457,262887.4106519907
12,760425.8999117907,365228.25063117075,265553.28483297484
13,731108.0114304413,349114.36000654555,255334.89292612608
14,672965.8980999937,306009.029418867,233411.2252353819
15,636211.5834597324,276532.1597713056,211919.52553902793
16,633667.7130299377,290995.3886722449,201170.27937431447
17,681201.559826373,296155.59543575917,191799.60861570682
18,707017.0212072458,298615.5063549892,177987.4993483373
19,732619.0148018028,298064.24956547783,176663.20015695365
20,710024.8456301411,298716.62731228484,183721.87701101424
21,688992.7467936483,286235.1889807438,187367.38749065023
22,664884.909501382,304422.72735689196,205193.54658878123
23,618960.5153354143,310035.0839217421,208061.52821620574
24,590173.0623935569,304335.0150206209,200257.6053887508
25,566704.1481282858,299840.218812272,202493.67111134256
26,564397.2112428697,294275.8652701091,208886.38594022437
27,590921.9475436588,302563.7606461709,229271.2454076858
28,622981.7978480426,329990.6505361559,251541.08855464665
29,646571.3706029411,341058.16613562254,262819.4079331528
30,702616.3421133017,375000.41389107006,272379.84425883245
31,774107.9078627585,392426.8909625581,271975.6493036396
32,779202.9036269119,396634.8341401337,280839.6210773556
33,811472.1862627175,405453.52073324943,295316.40327273705
34,812423.6658108237,412496.054715894,298712.6240144637
35,806532.6221168155,404548.65824223374,297075.39524305187
36,817500.3546377632,411724.90116418945,309627.5383973174
37,808621.2478287056,417436.3430188718,309286.94012487464
38,782083.0490193866,400330.04654460336,298013.68668205396
39,741930.7233453357,367648.64490851,278638.2317272617
40,825107.600063098,395610.49446826207,291988.93791021
41,891776.75669345,430289.9955831818,300962.1897175641
42,949698.8503936693,457859.60680679354,293927.04914434586
43,951666.5323174553,453266.51900322264,298959.46306811983
44,991654.1600340981,476099.29412323446,320943.1484049458
45,1007726.0261733707,509578.30037412257,342232.3292397118
46,1022730.0782394981,540416.790125774,375439.42739385675
47,1007966.5479773936,566762.8234888279,387870.44468961976
48,981910.4868296676,553229.4281988279,386836.058626263
49,966514.8035488822,548945.9663338459,393348.2442646951
50,963326.2948281879,549783.3221133992,399895.6391924556
51,979320.9647715394,559548.0743532698,417731.72924663295
52,990955.3831924123,566366.9985745577,432682.62452479056
53,1016265.5626494593,587036.5461236946,442155.7133024352
54,1101084.684473318,630147.4283710546,455601.43982515665
55,1153362.6622328802,647450.6096519437,459200.6931381008
56,1158636.624276129,634433.5612885687,459172.4813163526
57,1210496.0079142742,655183.1594010255,477521.15969674085
58,1249615.8532040268,671163.905817761,489264.5970233631
59,1249871.5035236112,676999.963835058,494710.1288298331
60,1275565.6775067684,692240.5741620689,505933.66827660217
61,1239425.8836920953,674717.6248838989,496402.7156324476
62,1179763.3208698772,656214.530779036,482839.4618030162
63,1162694.5232256595,629930.9117465859,468933.9926511492
64,1181760.0121533037,650426.3670767661,464492.4589862437
65,1226528.292473312,651923.9222634825,457997.19825103413
66,1236301.710028393,629759.254932492,431509.0804201647
67,1202646.7946351303,599712.7329465838,417961.13745436096
68,1177752.2462756142,584437.2672506745,406628.2508548831
69,1157913.243751568,587275.959931452,409748.55392386863
70,1126642.6770776103,592405.4603590876,426960.3149507316
71,1035855.8500137508,590222.9938648643,416225.42470997816
72,1002883.7436105054,575951.6538333559,408270.49362912396
73,948393.261583932,549744.7301030525,395738.8257265518
74,935461.5716993067,540328.6797392701,394212.6421448721
75,920883.584371874,531270.8208654489,402337.77707819
76,921674.7695867294,539657.2036837888,409535.2061777618
77,917829.216577054,545653.0685149374,409159.20301049104
78,977438.1660354041,557876.4769699068,410269.42338804615
79,1014554.3720441535,557291.3470425333,403480.85265856184
80,1047426.9165593623,554691.062769935,407566.54705946986
81,1057810.8525037025,557566.2045082193,424504.81053655833
82,1069599.8987851536,571627.5703758496,428002.16860873543
83,1066377.5226095454,564085.3587957247,422690.154686775
84,1069003.8665529233,567418.5151709254,423634.46308148
85,972822.639735555,508343.73850011255,381496.261763737
86,857718.4642140197,437305.50061884854,331124.3341160488
87,778743.4154092314,385549.91942408436,299409.47717951523
88,807826.623728065,385487.7435542626,293965.229402488
89,847570.5531655209,402448.70783148136,291360.48443725915
90,885222.3074200385,412680.3863878555,273083.960900943
91,911832.1990221643,404959.4851348236,273754.6356734658
92,919048.5689824376,427881.0910124361,283078.0991854508
93,913138.1664392775,452825.19856613514,295625.41599276435
94,902257.9952645722,477807.14070693974,321171.36365071207
95,890845.7414121744,481628.49404749833,330370.4078113365
96,862461.0730629587,465518.8297060333,326522.3001411971
97,855078.9716355634,468933.39851797273,336405.2665565139
98,844949.92806474,469224.98279819405,343057.2730238622
99,849465.8808342594,469686.36428544327,360279.2147789925
100,878025.0093239916,488794.39870234794,380942.9129889294
101,888294.144573364,502949.3865256615,386844.06680871104
102,944223.3503528909,522826.506305111,390267.31455753715
103,992011.6343684861,536311.721402359,381332.6943856227
104,977030.5605322309,512990.3187618194,371643.818204931
105,998001.341771347,525559.7697975904,383957.03634606214
106,1017743.0805580323,527614.5391072668,392824.25747767184
107,1004134.8301966147,518421.11526911135,388049.5897253003
108,986946.8651058003,511627.6046669686,392141.5526632819
109,922341.9094440931,465609.3985128336,358364.85514504544
110,796964.6444125002,402987.8613223387,310788.5301366129
111,752805.1868270629,358968.9219795239,285919.19047678995
112,793925.3410096637,374838.0084290362,283219.831021055
113,829800.0448519547,397006.56555658963,279604.71995468665
114,870848.3720557764,419049.4666282852,267437.32561253844
115,863975.8654682586,402281.7908430405,265872.09161832364
116,882800.7009938766,400979.78497268684,271957.27893754176
117,876264.2534860155,410800.99886301643,279803.85795955185
118,834537.9717405785,420870.22142479575,298993.1726795262
119,803559.6187325869,428311.63847297855,301521.4010971376
120,760453.506898987,414469.53933115455,291614.22275320714
121,726919.8667894872,397859.08859032445,287713.79648660595
122,705250.3807560954,390996.2506725467,286517.5330336814
123,703697.2174611893,384222.38480762445,299043.4549617514
124,725322.8104708239,403105.79739969387,312083.7587303144
125,755225.4668540559,413062.1852586171,324739.424794548
126,803387.1220423551,437530.3812717697,334925.48840011936
127,861920.314749335,468579.9043218595,341057.38804217055
128,939880.9296192946,481362.3447240456,350298.49058311747
129,1012837.6185669721,510943.74425860087,369334.2751440466
130,1031655.0090152556,551534.9251384531,380981.52840054815
131,1035301.4094475984,539990.8973685502,383157.2800897885
132,1022364.6053036634,547068.9776508221,385852.33375694917
133,933262.3830466212,495241.4791407324,349849.62346637656
134,853326.0422757596,441220.5137408619,312414.79725287744
135,781109.493241731,397280.83701397874,276377.72100593004
136,817341.1948807536,390242.66918867396,275940.81862946873
137,863180.7163931979,400989.2747874591,275849.2528685604
138,900598.7430270294,408575.2910689724,265033.7032546317
139,903222.9171957963,391389.4882660704,261557.38556148205
140,899847.670978188,393024.46339651826,274572.71379643865
141,887676.5587135984,409291.65647126106,285714.8747834288
142,834601.5767815841,422704.54122661677,293863.6075208255
143,799221.5304196669,427120.1613241639,297300.49196259474
144,736941.7583648456,401954.38558622234,289673.8749893054
145,709570.0068580271,394320.5497559529,290872.3673259852
146,704781.5848966057,392396.25926099176,292890.43751786754
147,709100.9497397451,394565.73014807265,307676.2609772638
148,721089.4632655149,399254.16291913437,315947.101956266
149,747816.86777874,418509.98142049887,326946.81052122294
150,781942.9843566486,438447.7975787202,333568.41004117095
151,839071.2701239662,457371.24439790455,334870.3694004943
152,869222.7541673194,457864.9727734377,328093.35670695157
153,920196.3001465678,463735.9666751578,339213.18214991427
154,934256.4031678009,477011.6053114928,343737.7614191101
155,963778.3770784204,479111.61555165204,344351.22177791636
156,943258.1215929356,481261.77604867716,338263.9577867203
157,852982.5486543719,441418.93240966956,300823.52441072324
158,729374.7035030308,376913.04511785554,258380.0912191207
159,721576.4118215211,196458.67227226065,129210.03248369083
160,738604.0332274908,210373.59062916148,127907.84642181439
161,767631.6881818247,215747.08611781287,128385.60837474396
162,782920.2328468559,212799.5428871545,118003.06377683203
163,742910.4957327303,307489.8191217468,200716.0994179848
164,768839.4238701768,330867.56836560054,219545.6415484034
165,762897.3187448106,333579.86551581667,229460.48203293706
166,715964.0441514754,341886.2693991209,235126.89892987598
167,669796.2254230125,337542.94435294444,237763.53011591305
168,619658.9278708528,320965.9763600544,230933.01062091644
169,607496.277675321,323083.8161175491,237094.04856048728
170,600245.9302494397,320158.3067756964,239396.60783107704
171,608199.858206615,324680.3143059996,253776.05653680122
172,649134.7669674486,342584.8007953086,272665.45092732966
173,669923.7913363394,354257.08339486306,279605.78295341827
174,717920.3559023297,375351.7629666561,286690.23545830854
175,797005.6373557992,405121.74562950403,293116.7125336224
176,810434.0843761091,403018.76896590146,300730.55854086706
177,836031.9808651074,413680.05490783293,314698.379765893
178,871121.9942408965,420632.1038306318,322709.7629183828
179,855071.9278972804,417973.7579810022,318520.2001326567
180,866000.0931249474,436465.3819731974,324153.27486688195
181,845592.2984736534,423277.29353397887,315814.92758010904
182,773398.9266333283,367190.1398689532,288989.1521592142
183,738074.3989920819,328114.94413355406,267766.59041146014
184,531338.0504614549,150920.70907837982,119940.62943249977
185,620941.514131888,183538.56797902138,148607.8982318269
186,681287.9170034047,232088.12697004454,161675.11445623962
187,718683.0385123912,265443.1174354059,184688.2375854314
188,774847.7846209786,308564.114930013,211893.40453603544
189,772628.2409045779,341560.7650332862,241106.85944676073
190,815039.4510001267,384340.0624033996,277214.9518058251
191,773353.0233210357,404039.94139120146,293849.1020507801
192,757939.713688611,401551.149676371,293478.6902436393
193,768940.2343446689,418555.8261809771,310299.2115119439
194,769069.5381709442,425374.54910772585,317467.2340732151
195,794613.7330063331,435184.96944633476,336263.62949685607
196,828276.2418714571,457698.37160117907,358717.9056789548
197,877287.9916030184,481385.3050384821,376654.44932295126
198,948711.4688564949,524364.7411007045,391639.03197318234
199,1025587.1763980341,552218.5387688424,400291.2471582821
200,1053988.005012685,554051.6554888493,408082.7839428139
201,1095431.0672048253,566615.3639788827,428045.8993089834
202,1117237.4246235848,580823.8398936822,437829.7513760063
203,1101927.2515191336,570649.2852888395,438083.40963246475
204,1113772.4562325396,595505.4233465573,442925.9136514051
205,1021181.3382780005,531281.8827650157,403153.41440169525
206,897603.9797269588,452397.56203007564,352935.82121286925
207,827178.4511973325,408970.0604906407,318400.3112760473
208,811718.1439173607,397264.9711204384,297783.84807636734
209,867146.3206253508,409288.2160216557,296280.67694832565
210,919368.3461063799,418208.9250437064,287495.9837554818
211,910163.9497472516,427625.83276433015,290105.1357182022
212,950998.523281091,442605.75836008874,303401.20668036863
213,953066.9442894703,462992.3623088002,320374.79352007795
214,958202.6969549875,489589.1353506091,351107.08148881595
215,931476.4906004989,499575.4334807244,360731.11978136486
216,906256.9782054332,499128.70478768786,357730.3182641055
217,904315.2080451067,503667.1536586443,370880.34859492036
218,929614.4158827842,514857.9876728525,384461.73808410694
219,967644.1482014562,537046.486339356,411168.7487424062
220,1019248.9090977665,569599.9752258883,441778.5400287969
221,1061658.836959102,595331.2968485884,456594.6488410916
222,1147125.8019377545,634503.263622019,471757.1093594338
223,1234486.2404973712,658644.9517143164,478046.33745283226
224,1265205.0818036543,659049.6118338546,491962.92282874667
225,1318630.6416437817,677199.8595283822,512006.2390595363
226,1322197.9824739164,696732.4390039805,525095.733553673
227,1316228.9467493624,694813.1429150181,522219.5952164593
228,1255168.34816999,677122.0816432592,504936.1413735954
229,1123936.9455893443,588107.0731438916,450677.568228683
230,973744.2499888036,499561.32246275595,390478.41421281535
231,858853.3291308521,443144.4760941056,341201.12253096385
232,843923.9868632172,429240.9498426197,312095.3116140761
233,887850.4678197859,431903.964480937,309925.55744336714
234,949625.6648453093,432978.3713642536,297565.2816090556
235,949202.573882866,450587.3980394748,297674.66608316207
236,948987.7099909937,461015.5463003139,307909.6061043803
237,989759.6162509639,481346.7579882989,323853.23090056266
238,972910.5050406008,495115.28515882604,350629.9752938872
239,955414.0319022475,512318.8417577467,364067.4714013889
240,919381.2061063403,503710.4544994019,361277.2614677513
241,909838.7083505813,501472.3386516658,369015.9449531472
242,919182.4068527031,507905.47893047315,380479.9235055008
243,931370.0535834222,515277.44696942414,396893.90039553
244,958444.7593184565,529946.6733064041,415833.8113239026
245,982994.1178628479,553025.5069815819,424799.77519919083
