,Total electric load (kW),Total NG load (kW),Total fuel oil load (kW)
0,184931.35544875672,120562.93188161915,701460.0703932572
1,179899.27246813287,125618.36810786441,704585.0900905497
2,174989.6601064308,122688.95585375465,769402.0760404388
3,179113.56787378734,129191.63762356521,770257.3719162871
4,190503.25888292567,135855.75706784512,826499.8591995316
5,217817.01099047833,153259.95666188656,879898.6229384524
6,261008.677915292,170459.3105265738,893570.6653121277
7,309879.67238925543,172993.2782506089,903908.6551451017
8,317217.4044795901,164481.11755985624,920556.3527067133
9,324554.3340403583,166250.97024699493,967260.5368956226
10,319152.8971608028,169579.448500514,967063.284831879
11,305396.14127967146,165298.6665932558,974468.0785843718
12,306895.0810879068,163346.3621487837,968283.1837981774
13,280184.74307590566,146226.18131100686,928894.835641539
14,263458.4932854084,138638.71324449888,869742.0760374983
15,281712.00968639407,122109.59271632218,841629.2537484975
16,319307.12549445697,146364.27237882066,850976.9166523148
17,362717.1491222863,161075.15792645988,813127.2953212493
18,386392.032579681,152872.3368142643,809002.5357561681
19,389665.4133839599,157854.4637157828,805144.8398313783
20,381526.07564109896,153485.9733012492,844394.8470123393
21,328724.35139535205,166470.00361305804,852777.1366900533
22,289539.27134040056,180124.77107740875,890480.0912063494
23,240484.8891964339,171644.8139243571,893110.2632772286
24,219132.69788606084,159576.75809350202,900113.6492879948
25,198852.31485115614,153789.83513196334,891552.8042845704
26,198222.47890868393,156132.20433519097,944526.7959955742
27,203426.15318400072,169132.08335051336,987471.9531532222
28,216710.20118526774,168721.11873684166,1060861.081986546
29,230828.80284903344,186144.05518617827,1131445.2146883863
30,287496.37794049794,211321.65749203632,1163364.075939107
31,314743.01654836227,206680.9804532914,1172941.442735684
32,324102.6343330839,201247.67109798247,1211129.5092247888
33,340967.52626405744,215867.08520317203,1281573.9824009747
34,347674.93404205545,202032.74218009048,1293322.0761826208
35,356702.2265572772,207048.0001133513,1310263.0338517562
36,348930.1537774928,211750.04708897366,1332497.6728252799
37,331632.36621920805,204528.01247796207,1350861.9103133876
38,323493.67208227835,195319.78872342617,1339113.2281434839
39,333826.28031579003,194427.64767554068,1328615.094472808
40,370556.1004084473,211770.5469448955,1370976.4982798593
41,428483.8049510835,215497.38886946262,1302225.5390023438
42,441741.5370326391,229865.08402983277,1277513.9877617513
43,430293.79531448474,218586.62105513792,1226963.1928460435
44,419097.6424744647,222113.54555640643,1253115.0645470638
45,384870.65807223896,218149.33629138995,1293435.125945887
46,342693.42901918537,232876.57372390616,1333804.4903371325
47,276136.5097393623,228710.36430153638,1356585.1226316083
48,249341.85017467767,215455.48172061532,1327234.2793741785
49,239071.2523971826,215167.8329150157,1292576.7321181044
50,239882.6646089651,209985.23194732366,1345309.3089860445
51,244090.34635899874,217959.30277368517,1383927.059583109
52,256268.1237369476,222580.47840657644,1444535.7186371416
53,275304.99844438944,228372.22380161143,1497518.29770273
54,328919.80507335206,253094.69315628955,1517609.0443779582
55,375128.0184404423,259833.26161524045,1474693.713684859
56,358946.41504074517,226079.45773171715,1429120.1265213543
57,361080.50169245334,218133.71522149426,1457099.4182994352
58,365262.9394205724,207649.93974478936,1411377.6993349995
59,365709.8633127208,208897.3261336018,1351262.3053276876
60,342438.09872755135,194880.03107600452,1323802.67020414
