,Total electric load (kW),Total NG load (kW),Total fuel oil load (kW)
0,457053.7237582663,10051.126765772178,279365.32479983364
1,447572.9991518155,9858.057811125087,279294.7964061872
2,462370.42252351803,11063.940252031001,300588.5250760996
3,481536.8980899136,12783.26006032189,309776.6305391625
4,503063.41388012195,14880.95815173767,327357.33639069495
5,540793.0635522748,15416.96324340588,341199.25997445756
6,583565.8975153228,18391.941340494683,343474.4980328336
7,635020.8663263585,21931.697545434643,350424.88449923095
8,657658.8507384957,21550.60518844664,364756.1325561913
9,666200.4627560815,20107.91447114568,374368.60176474426
10,675041.989063263,18708.06249636293,391486.8239372871
11,691249.2562585195,22751.0200880136,403665.13356864435
12,681454.1185127642,22457.740060205095,414982.30047433224
13,647343.5259423591,15112.311393386406,371386.2066354099
14,585006.2768666922,14771.168682286761,338575.0683412081
15,538543.9524829534,23149.22962126959,295808.63333843753
16,592909.2591285309,20660.426196552355,309800.5184725464
17,619511.7005909217,30596.853276384318,304570.8760877371
18,650614.382981127,22213.268217536515,310713.4128743009
19,648960.0702636078,20187.06521437417,302629.584254539
20,652224.4031249549,19433.62907183966,326662.29696200026
21,636358.3279890465,18182.13078727841,336490.09410578705
22,610261.4055583605,19182.897025734623,349196.57656075084
23,539413.864353912,16681.510784442395,332460.0375554969
24,512817.1823713348,13616.431432678482,324068.2913501999
25,479804.23929465143,10460.166290577596,312499.2276350776
26,480639.86628423375,11669.884357177094,314376.56723905774
27,493534.7349638623,13393.668109685577,312654.17770074704
28,496256.4973853317,14878.90785621138,320783.9993595884
29,524360.7860582769,17863.906201448288,333408.6470331971
30,571553.6323405188,19043.056330122246,341971.0991736254
31,625331.7813665448,19773.086166070345,356783.7008479542
32,658732.8932504469,23565.858452622968,367460.9517450606
33,660350.9283049155,20611.83799382397,378848.748070258
34,668243.6126681495,18816.128725942614,394101.4662857245
35,683389.0475423383,17898.827957613143,407918.8855998645
36,678131.895084734,16259.598687734537,418053.89091611584
37,624591.5049897291,18189.280401247237,378789.19037225656
38,583877.5515451374,16113.56480756715,343881.3369137067
39,551074.9780705968,16331.154012751449,304049.1447310081
40,576300.3146182277,22337.951519409708,303723.5508457615
41,631927.5562509163,17808.573299770887,295253.58450854855
